software hardware
-2.043472	-0.91
-2.143409	-0.93
-2.243818	-0.93
-2.344728	-0.93
-2.44543	-0.93
-2.545866	-0.93
-2.646034	-0.93
-2.745935	-0.93
1.9919	-0.93
1.893645	-0.93
1.795566	-0.78
1.697662	-0.64
1.599933	-0.69
1.502376	-1.15
1.404958	-2.33
1.307668	-2.56
1.210505	-2.58
1.113469	-2.67
1.01656	-2.67
0.919776	-2.67
0.82313	-2.67
0.726644	-2.67
0.630319	-2.67
0.534154	-2.68
0.438149	-3.01
0.342303	-3.28
0.246616	-3.62
0.151087	-4.44
0.055717	-6.56
-0.039496	-18.57
-0.134551	-36.19
-0.229448	-38.74
-0.32419	-38.45
-0.418775	-35.25
-0.513204	-32.51
-0.607477	-32.51
-0.701596	-32.51
-0.795585	-32.51
-0.889522	-32.51
-0.983411	-32.51
-1.077253	-31.22
-1.171049	-27.82
-1.264799	-26.77
-1.35866	-22.53
-1.453025	-19.27
-1.547922	1.83
-1.643353	2.21
-1.739318	2.21
-1.836063	2.31
1.353769	2.56
1.256494	2.8
1.159347	2.47
1.062326	1.18
0.965433	0.5
0.868696	-0.74
0.772119	-1.15
0.675704	-1.19
0.579449	-2.08
0.483354	-2.18
0.387418	-2.87
0.291641	-2.88
0.196024	-2.88
0.100565	-2.88
0.005263	-2.88
-0.08988	-2.88
-0.184866	-2.88
-0.279696	-2.88
-0.374369	-2.88
-0.468886	-2.82
-0.563247	-2.21
-0.657452	-1.98
-0.751511	-1.41
-0.845504	-1.22
-0.93945	-1.29
-1.033349	-1.28
-1.127201	-1.29
0.854705	-1.31
0.758145	-1.31
0.661746	-1.31
0.565507	-1.31
0.469428	-1.31
0.373508	-1.31
0.277748	-1.31
0.182146	-1.31
0.086703	-1.31
-0.008583	-1.31
-0.10371	-1.12
-0.198681	-0.88
-0.293494	-0.98
-0.388152	-1.66
-0.482653	-3.5
-0.576998	-3.86
-0.671189	-3.95
0.535672	-4
0.43964	-4
0.343767	-4
0.248053	-4
0.152498	-4
0.057101	-4
-0.038138	-4.07
-0.13322	-4.74
-0.228144	-4.94
-0.322912	-5.78
0.292266	-6.97
0.196637	-13.69
0.101165	-25.62
0.005852	-39.76
-0.089303	-39.75
0.129011	-38.88
0.033651	-33.51
0.043085	-33.5
0.036492	-33.5
0.0411	-33.5
0.03788	-33.5
0.04013	-33.5
0.038558	-33.42
0.039657	-29.73
0.038889	-28.18
0.039425	-25.79
0.03905	-22.04
0.039312	-13.31
0.039129	1.59
0.039257	1.64
0.039168	1.65
0.03923	1.69
0.039187	1.72
0.039217	2.03
0.039196	2.13
0.039211	1.35
0.0392	0.8
0.039208	0.02
0.039202	-0.82
0.039206	-1.53
0.039203	-1.99
0.039205	-2.1
0.039204	-2.11
0.039205	-2.11
0.039204	-2.11
0.039205	-2.11
0.039204	-2.11
0.039205	-2.11
0.039204	-2.11
0.039205	-2.11
0.039204	-2.11
0.039205	-1.98
0.039204	-1.54
0.039205	-1.27
0.039205	-0.95
0.039205	-0.95
0.039205	-0.95
0.039205	-0.94
0.039205	-0.96
0.039205	-0.96
0.039205	-0.96
0.039205	-0.96
0.039205	-0.96
0.039205	-0.96
0.039205	-0.96
0.039205	-0.96
0.039205	-0.9
0.039205	-0.68
0.039205	-0.65
0.039205	-1.03
0.039205	-1.99
0.039205	-2.67
0.039205	-2.67
0.039205	-2.78
0.039205	-2.78
0.039205	-2.78
0.039205	-2.78
0.039205	-2.78
0.039205	-2.78
0.039205	-2.88
0.039205	-3.37
0.039205	-3.45
0.039205	-4.14
0.039205	-4.99
0.039205	-12.34
0.039205	-23.13
0.039205	-36.25
0.039205	-38.83
0.039205	-38.39
0.039205	-32.72
0.039205	-32.59
0.039205	-32.59
0.039205	-32.59
0.039205	-32.59
0.039205	-32.59
0.039205	-32.58
0.039205	-31.2
0.039205	-27.86
0.039205	-26.92
0.039205	-22.68
0.039205	-19.41
0.039205	1.79
0.039205	2.16
0.039205	2.17
0.039205	2.22
0.039205	2.28
0.039205	2.53
0.039205	2.75
0.039205	2.37
0.039205	1.24
0.039205	0.84
0.039205	0.61
0.039205	-0.51
0.039205	-1.16
0.039205	-1.43
0.039205	-2.06
0.039205	-2.14
0.039205	-2.24
0.039205	-2.81
0.039205	-2.83
0.039205	-2.83
0.039205	-2.83
0.039205	-2.83
0.039205	-2.83
0.039205	-2.83
0.039205	-2.83
0.039205	-2.83
0.039205	-2.83
0.039205	-2.82
0.039205	-2.34
0.039205	-2
0.039205	-1.49
0.039205	-1.21
0.039205	-1.26
0.039205	-1.26
0.039205	-1.26
0.039205	-1.28
0.039205	-1.28
0.039205	-1.28
0.039205	-1.28
0.039205	-1.28
0.039205	-1.28
0.039205	-1.28
0.039205	-1.28
0.039205	-1.28
0.039205	-1.12
0.039205	-0.87
0.039205	-0.92
0.039205	-1.58
0.039205	-3.25
0.039205	-3.77
0.039205	-3.79
0.039205	-3.9
0.039205	-3.9
0.039205	-3.9
0.039205	-3.9
0.039205	-3.9
0.039205	-3.9
0.039205	-3.9
0.039205	-4.25
0.039205	-4.8
0.039205	-5.19
0.039205	-6.35
0.039205	-8.28
0.039205	-19.55
0.039205	-38.93
0.039205	-39.71
0.039205	-39.31
0.039205	-33.43
0.039205	-33.41
0.039205	-33.41
0.039205	-33.41
0.039205	-33.41
0.039205	-33.41
0.039205	-32.24
0.039205	-28.52
0.039205	-28
0.039205	-24.16
0.039205	-20.81
0.039205	-1.75
0.039205	1.7
0.039205	1.7
0.039205	1.71
0.039205	1.78
0.039205	2.07
0.039205	2.19
0.039205	1.42
0.039205	0.4
0.039205	-0.74
0.039205	-1.24
0.039205	-1.42
0.039205	-1.8
0.039205	-2.13
0.039205	-2.15
0.039205	-2.18
0.039205	-2.19
0.039205	-2.19
0.039205	-2.19
0.039205	-2.19
0.039205	-2.19
0.039205	-2.19
0.039205	-2.19
0.039205	-2.19
0.039205	-2.18
0.039205	-1.85
0.039205	-1.56
0.039205	-1.16
0.039205	-0.93
0.039205	-0.98
0.039205	-0.98
0.039205	-0.98
0.039205	-0.99
0.039205	-0.99
0.039205	-0.99
0.039205	-0.99
0.039205	-0.99
0.039205	-0.99
0.039205	-0.99
0.039205	-0.99
0.039205	-0.99
0.039205	-0.78
0.039205	-0.68
0.039205	-0.89
0.039205	-1.4
0.039205	-2.75
0.039205	-2.78
0.039205	-2.89
0.039205	-2.9
0.039205	-2.9
0.039205	-2.9
0.039205	-2.9
0.039205	-2.9
0.039205	-2.9
0.039205	-3.06
0.039205	-3.54
0.039205	-3.6
0.039205	-4.37
0.039205	-5.25
0.039205	-13.69
0.039205	-27.42
0.039205	-38.65
0.039205	-38.92
0.039205	-38.21
0.039205	-32.71
0.039205	-32.7
0.039205	-32.7
0.039205	-32.7
0.039205	-32.7
0.039205	-32.7
0.039205	-31.03
0.039205	-27.86
0.039205	-26.66
0.039205	-22.48
0.039205	-19.29
0.039205	1.81
0.039205	2.1
0.039205	2.1
0.039205	2.15
0.039205	2.21
0.039205	2.45
0.039205	2.67
0.039205	2.29
0.039205	1.26
0.039205	0.6
0.039205	-0.6
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
0.039205	0
